"COMID","COMCODE","COMTYPE","TYPEDESCR","COMNAME","COMLEVEL","PARENTNAME","PARENTCOMCODE","COMSTATE","STATENAME","STREET1","STREET2","CITY","STATE","ZIP","PHONE","FAX","EMAIL","URL","CHAIRLNAME","CHAIRFNAME","CHAIRMNAME","CHAIROCODE","CHAIRDESC","RMMLNAME","RMMFNAME","RMMMNAME","RMMOCODE","RMMDESC","SD1LNAME","SD1FNAME","SD1MNAME","SD1TITLE","SD1MAJMIN","SD1PHONE","SD1EMAIL","GC1LNAME","GC1FNAME","GC1MNAME","GC1TITLE","GC1MAJMIN","GC1PHONE","GC1EMAIL","PS1LNAME","PS1FNAME","PS1MNAME","PS1TITLE","PS1MAJMIN","PS1PHONE","PS1EMAIL","PM1LNAME","PM1FNAME","PM1MNAME","PM1TITLE","PM1MAJMIN","PM1PHONE","PM1EMAIL","CK1LNAME","CK1FNAME","CK1MNAME","CK1TITLE","CK1MAJMIN","CK1PHONE","CK1EMAIL","SD2LNAME","SD2FNAME","SD2MNAME","SD2TITLE","SD2MAJMIN","SD2PHONE","SD2EMAIL","GC2LNAME","GC2FNAME","GC2MNAME","GC2TITLE","GC2MAJMIN","GC2PHONE","GC2EMAIL","PS2LNAME","PS2FNAME","PS2MNAME","PS2TITLE","PS2MAJMIN","PS2PHONE","PS2EMAIL","PM2LNAME","PM2FNAME","PM2MNAME","PM2TITLE","PM2MAJMIN","PM2PHONE","PM2EMAIL","CK2LNAME","CK2FNAME","CK2MNAME","CK2TITLE","CK2MAJMIN","CK2PHONE","CK2EMAIL"
21733,"HJUD15","FH","Federal House","House Subcommittee on Crime, Terrorism, Homeland Security, and Investigations","Subcommittee","House Committee on the Judiciary","HJUD",,"","Room 6340 Thomas P. O'Neill Federal Building","200 C Street, SW","Washington","DC","20024","(202) 225-5727","(202) 225-3672","","http://judiciary.house.gov/index.cfm/subcommittee-on-crime-terrorism-homeland-security-and-investigations","Sensenbrenner","Jim","","CHM","Chairman","Jackson Lee","Sheila","","RMM","Ranking Minority Member","","","","","","","","Parmiter","Robert","B.","Chief Counsel","MAJ","(202) 225-5727","robert.parmiter@mail.house.gov","","","","","","","","","","","","","","","Johnson","Scott","T.","Clerk","MAJ","(202) 225-5727","scott.johnson@mail.house.gov","","","","","","","","Graupensperger","Joe","","Chief Counsel","MIN","(202) 225-6906","joe.graupensperger@mail.house.gov","","","","","","","","","","","","","","","","","","","","",""
21739,"HWAY10","FH","Federal House","House Subcommittee on Human Resources","Subcommittee","House Committee on Ways and Means","HWAY",,"","Room 1129 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515","(202) 225-1025","(202) 225-9480","","http://waysandmeans.house.gov/subcommittee/human-resources","Smith","Adrian","M.","CHM","Chairman","Davis","Danny","K.","RMM","Ranking Minority Member","DeCesaro","Anne","","Staff Director","MAJ","(202) 225-1025","anne.decesaro@mail.house.gov","","","","","","","","","","","","","","","Vincent","Cheryl","","Professional Staff Member","MAJ","(202) 225-1025","cheryl.vincent@mail.house.gov","","","","","","","","Miller","Morna","C.","Staff Director","MIN","(202) 225-4021","morna.miller@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
21742,"HCOM05","FH","Federal House","House Subcommittee on Communications and Technology","Subcommittee","House Committee on Energy and Commerce","HCOM",,"","Room 2125 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6115","(202) 225-2927","(202) 225-1919","","http://energycommerce.house.gov/subcommittee/communications-and-technology","Blackburn","Marsha","","CHM","Chairman","Doyle","Mike","F.","RMM","Ranking Minority Member","","","","","","","","Colwell","Robin","C.","Chief Counsel","MAJ","(202) 225-2927","robin.colwell@mail.house.gov","","","","","","","","Kurth","Timothy","J.","Senior Professional Staff Member","MAJ","(202) 225-2927","tim.kurth@mail.house.gov","Viau","Evan","","Legislative Clerk","MAJ","(202) 225-2927","evan.viau@mail.house.gov","","","","","","","","Leverich","Jerry","","Counsel","MIN","(202) 225-3641","Gerald.leverich@mail.house.gov","","","","","","","","","","","","","","","","","","","","",""
21988,"HSMA05","FH","Federal House","House Subcommittee on Agriculture, Energy and Trade","Subcommittee","House Committee on Small Business","HSMA",,"","Room 2361 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6315","(202) 225-5821","(202) 226-5276","","http://smallbusiness.house.gov/about/agenergy.htm","Blum","Rodney","L.","CHM","Chairman","Schneider","Bradley","S.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14601,"HEDU","FH","Federal House","House Committee on Education and the Workforce","Committee","","",,"","Room 2176 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-2031","(202) 225-4527","(202) 225-9571","http://edworkforce.house.gov/contact/default.aspx","http://edworkforce.house.gov/","Foxx","Virginia","A.","CHM","Chairman","Scott","Bobby","C.","RMM","Ranking Minority Member","Renz","Brandon","","Staff Director","MAJ","(202) 225-4527","brandon.renz@mail.house.gov","Pearce","Krisann","A.","General Counsel","MAJ","(202) 225-4527","krisann.pearce@mail.house.gov","McNabb","Kelley","","Communications Director","MAJ","(202) 225-4527","kelley.mcnabb@mail.house.gov","Wheeler","James","J.","Workforce Professional Staff Member","MAJ","(202) 225-4527","joseph.wheeler@mail.house.gov","Locke","Nancy","","Chief Clerk","MAJ","(202) 225-4527","nancy.locke@mail.house.gov","Hollis","Liz","","Special Assistant to the Staff Director","MIN","(202) 225-3725","liz.hollis@mail.house.gov","Haines","Christian","","Education Policy Counsel","MIN","(202) 225-3725","christian.haines@mail.house.gov","Lalle","Stephanie","","Deputy Communications Director","MIN","(202) 225-4527","stephanie.lalle@mail.house.gov","","","","","","","","Alli","Tylease","","Clerk; Intern/Fellow Coordinator","MIN","(202) 225-3725","tylease.alli@mail.house.gov"
14602,"HWAY","FH","Federal House","House Committee on Ways and Means","Committee","","",,"","Room 1102 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515-6348","(202) 225-3625","(202) 225-2610","http://waysandmeans.house.gov/Contact/","http://waysandmeans.house.gov","Brady","Kevin","P.","CHM","Chairman","Neal","Richard","E.","RMM","Ranking Minority Member","Weidinger","Matt","","Deputy Staff Director","MAJ","(202) 225-3625","matt.weidinger@mail.house.gov","Junge","Aaron","","Tax Counsel","MAJ","(202) 225-3625","aaron.junge@mail.house.gov","Goldoust","Carah","","Deputy Press Secretary","MAJ","(202) 225-3625","carah.goldoust@mail.house.gov","","","","","","","","Baker","Michael","K.","Chief Clerk","MAJ","(202) 225-3625","michael.k.baker@mail.house.gov","Casey","Brandon","","Chief of Staff","MIN","(202) 225-4021","brandon.casey@mail.house.gov","Brown McAfee","Karen","","Chief Counsel","MIN","(202) 225-4021","karen.mcafee@mail.house.gov","Rubin","Daniel","","Communications Director","MIN","(202) 225-4021","daniel.rubin@mail.house.gov","","","","","","","","","","","","","",""
14604,"HWAY15","FH","Federal House","House Subcommittee on Oversight","Subcommittee","House Committee on Ways and Means","HWAY",,"","Room B-317 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-9263","(202) 225-0787","","http://waysandmeans.house.gov/subcommittee/oversight","Jenkins","Lynn","M.","CHM","Chairman","Lewis","John","R.","RMM","Ranking Minority Member","Kaldahl","Rachel","A.","Oversight Staff Director","MAJ","(202) 225-9263","rachel.kaldahl@mail.house.gov","","","","","","","","","","","","","","","Goto","Meinan","","Professional Staff Member","MAJ","(202) 225-9263","meinan.goto@mail.house.gov","","","","","","","","","","","","","","","Brown McAfee","Karen","","Chief Counsel","MIN","(202) 225-4021","karen.mcafee@mail.house.gov","","","","","","","","","","","","","","","","","","","","",""
14605,"HWAY30","FH","Federal House","House Subcommittee on Trade","Subcommittee","House Committee on Ways and Means","HWAY",,"","Room 1103 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515-6354","(202) 225-6649","(202) 226-0158","","http://waysandmeans.house.gov/subcommittee/trade","Reichert","Dave","G.","CHM","Chairman","Pascrell","Bill","J.","RMM","Ranking Minority Member","Ellard","Angela","","Staff Director; Chief Trade Counsel","MAJ","(202) 225-6649","Angela.Ellard@mail.house.gov","Snead","Joshua","","Trade Counsel","MAJ","(202) 225-6649","joshua.snead@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","Tai","Katherine","C.","Staff Director","MIN","(202) 225-4021","katherine.tai@mail.house.gov","Mull","Keigan","","Trade Counsel","MIN","(202) 225-4021","keigan.mull@mail.house.gov","","","","","","","","","","","","","","","","","","","","",""
14606,"HVET05","FH","Federal House","House Subcommittee on Disability Assistance and Memorial Affairs","Subcommittee","House Committee on Veterans' Affairs","HVET",,"","Room 338 CHOB- Cannon House Office Building","25 Independence Avenue, SE","Washington","DC","20515","(202) 225-9164","(202) 226-4691","","http://veterans.house.gov/issues/issue/?IssueID=117990","Bost","Mike","","CHM","Chairman","Esty","Elizabeth","H.","RMM","Ranking Minority Member","Tripplaar","Maria","C.","Staff Director; Counsel (on extended leave)","MAJ","(202) 225-9164","maria.tripplaar@mail.house.gov","","","","","","","","","","","","","","","Daly","Cecilia","M.","Professional Staff Member","MAJ","(202) 225-9164","cecilia.daly@mail.house.gov","","","","","","","","Blaydes","Carolyn","","Staff Director","MIN","(202) 225-9756","carolyn.blaydes@mail.house.gov","","","","","","","","","","","","","","","Bennett","Christopher","","Professional Staff Member","MIN","(202) 225-9756","christopher.bennett@mail.house.gov","","","","","","",""
14608,"HAPP05","FH","Federal House","House Subcommittee on Agriculture, Rural Development, Food and Drug Administration and Related Agencies","Subcommittee","House Committee on Appropriations","HAPP",,"","Room 2362-A RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6016","(202) 225-2638","","","http://appropriations.house.gov/subcommittees/subcommittee/?IssueID=43419","Aderholt","Robert","B.","CHM","Chairman","Bishop","Sanford","D.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","O'Brien","Thomas","B.","Clerk","MAJ","(202) 225-2638","tom.obrien@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14609,"HAPP50","FH","Federal House","House Subcommittee on Military Construction, Veterans Affairs, and Related Agencies","Subcommittee","House Committee on Appropriations","HAPP",,"","Room HVC-227 The Capitol Visitors Center","","Washington","DC","20515-6015","(202) 225-3047","","","http://appropriations.house.gov/subcommittees/subcommittee/?IssueID=35986","Carter","John","R.","CHM","Chairman","Wasserman Schultz","Debbie","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Quantius","Sue","","Clerk","MAJ","(202) 225-3047","sue.quantius@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14610,"HAPP30","FH","Federal House","House Subcommittee on Homeland Security","Subcommittee","House Committee on Appropriations","HAPP",,"","Room B-307 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6028","(202) 225-5834","(202) 225-9069","","http://appropriations.house.gov/subcommittees/subcommittee/?IssueID=34797","Yoder","Kevin","W.","CHM","Chairman","Roybal-Allard","Lucille","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Shahbaz","Donna","","Clerk","MAJ","(202) 225-5834","donna.shahbaz@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14612,"HAGR20","FH","Federal House","House Subcommittee on General Farm Commodities and Risk Management","Subcommittee","House Committee on Agriculture","HAGR",,"","Room 1301 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515","(202) 225-2171","(202) 225-8510","AgRepublicanPress@mail.house.gov","http://agriculture.house.gov/issues/issue/?IssueID=14900","Crawford","Rick","","CHM","Chairman","Nolan","Rick","M.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14616,"HNRES","FH","Federal House","House Committee on Natural Resources","Committee","","",,"","Room 1324 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515","(202) 225-2761","(202) 225-5929","http://naturalresources.house.gov/contact/","http://naturalresources.house.gov/","Bishop","Rob","W.","CHM","Chairman","Grijalva","Raul","M.","RMM","Ranking Minority Member","Braden","Parish","M.","Deputy Staff Director","MAJ","(202) 225-2761","parish.braden@mail.house.gov","Pittman","Lisa","","Chief Legislative Counsel","MAJ","(202) 225-2761","lisa.pittman@mail.house.gov","Schoettler","Katie","","Deputy Press Secretary","MAJ","(202) 225-2761","katie.schoettler@mail.house.gov","","","","","","","","Coleman","Joycelyn","","Calendar Clerk","MAJ","(202) 225-2761","joycelyn.coleman@mail.house.gov","Watkins","David","","Staff Director","MIN","(202) 225-6065","david.watkins@mail.house.gov","Lim","Sarah","","Chief Counsel","MIN","(202) 225-6065","sarah.lim@mail.house.gov","Sarvana","Adam","","Communications Director","MIN","(202) 225-6065","adam.sarvana@mail.house.gov","Gallagher","Peter","","Professional Staff Member","MIN","(202) 225-6065","peter.gallagher@mail.house.gov","","","","","","",""
23126,"HJUD25","FH","Federal House","House Subcommittee on Regulatory Reform, Commercial and Antitrust Law","Subcommittee","House Committee on the Judiciary","HJUD",,"","Room 6240 Thomas P. O'Neill Federal Building","200 C Street, SW","Washington","DC","20024","(202) 226-7680","(202) 225-3746","","http://judiciary.house.gov/index.cfm/subcommittee-on-regulatory-reform-commercial-and-antitrust-law","Marino","Tom","A.","CHM","Chairman","Cicilline","David","N.","RMM","Ranking Minority Member","","","","","","","","Flores","Daniel","","Chief Counsel","MAJ","(202) 226-7680","daniel.flores@mail.house.gov","","","","","","","","","","","","","","","Woodard","Andrea","","Clerk","MAJ","(202) 226-7680","andrea.lindsey@mail.house.gov","","","","","","","","Bond","Slade","","Chief Counsel","MIN","(202) 226-4940","slade.bond@mail.house.gov","","","","","","","","","","","","","","","","","","","","",""
14622,"HTRA","FH","Federal House","House Committee on Transportation and Infrastructure","Committee","","",,"","Room 2165 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6256","(202) 225-9446","(202) 225-6782","transport@mail.house.gov","http://transportation.house.gov","Shuster","Bill","F.","CHM","Chairman","DeFazio","Pete","A.","RMM","Ranking Minority Member","Vieson","Christopher","","Staff Director","MAJ","(202) 225-9446","christopher.vieson@mail.house.gov","Woodruff Lyons","Holly","E.","Deputy General Counsel","MAJ","(202) 225-9446","holly.woodruff@mail.house.gov","Harclerode","Justin","","Communications Director","MAJ","(202) 225-9446","justin.harclerode@mail.house.gov","Loden","Kathy","","Parliamentarian","MAJ","(202) 225-9446","kathy.loden@mail.house.gov","Mosebey","Tracy","G.","Clerk","MAJ","(202) 225-9446","tracy.mosebey@mail.house.gov","Dedrick","Kathy","","Staff Director","MIN","(202) 225-4472","kathy.dedrick@mail.house.gov","McCarragher","Ward","","Chief Counsel","MIN","(202) 225-4472","Ward.McCarragher@mail.house.gov","Adler","Jen","","Communications Director","MIN","(202) 225-4472","jen.adler@mail.house.gov","","","","","","","","","","","","","",""
14623,"HETH","FH","Federal House","House Committee on Ethics","Committee","","",,"","Room 1015 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515","(202) 225-7103","(202) 225-7392","","http://ethics.house.gov","Brooks","Susan","W.","CHM","Chairman","Deutch","Ted","E.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14624,"HVET20","FH","Federal House","House Subcommittee on Oversight and Investigations","Subcommittee","House Committee on Veterans' Affairs","HVET",,"","Room 337-A CHOB- Cannon House Office Building","25 Independence Avenue, SE","Washington","DC","20515","(202) 225-3569","(202) 225-6392","","http://veterans.house.gov/issues/issue/?IssueID=117993","Bergman","John","W.","CHM","Chairman","Kuster","Ann","McLane","RMM","Ranking Minority Member","Hodnette","Jonathan","","Staff Director; Counsel","MAJ","(202) 225-3569","jon.hodnette@mail.house.gov","Centanni","Amy","","Investigative Counsel","MAJ","(202) 225-3569","amy.centanni@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","Rodden","Grace","E.","Staff Director","MIN","(202) 225-9756","grace.rodden@mail.house.gov","","","","","","","","","","","","","","","Bland","Megan","L.","Professional Staff Member","MIN","(202) 225-9756","megan.bland@mail.house.gov","","","","","","",""
